TweetID,User,Latitude,Longitude,Timestamp,User_home,User_work,cluster_id
t86,u0,37.78378552888801,-122.64410460039419,2025-01-04 01:18:47,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t87,u0,37.811779453769184,-122.48722047128754,2025-01-03 22:52:14,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t88,u0,37.7738076277161,-122.53108882861311,2025-01-04 02:04:28,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t89,u0,37.78796809260794,-122.56452476835008,2025-01-03 22:17:58,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t90,u0,37.760016132250776,-122.54065056001839,2025-01-04 04:09:59,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t91,u0,37.76400063030612,-122.53652652023486,2025-01-03 21:59:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t92,u0,37.783141102013204,-122.49278249308678,2025-01-03 20:16:07,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t93,u0,37.82756688981377,-122.68166107548991,2025-01-03 21:48:47,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t94,u0,37.87063834395201,-122.54474697965877,2025-01-03 21:40:53,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t95,u0,37.83741217757894,-122.58432773685088,2025-01-04 03:47:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t96,u0,37.69935016967583,-122.57341076466646,2025-01-03 20:56:25,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t97,u0,37.87565883894113,-122.54460186827679,2025-01-03 22:07:05,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t98,u0,37.824232073156175,-122.46044313432203,2025-01-04 04:34:27,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t99,u0,37.8757238553829,-122.57815272507263,2025-01-03 21:17:24,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t100,u0,37.65251625638827,-122.37140868488983,2025-01-03 09:00:44,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t101,u0,37.710615458298044,-122.36921569031571,2025-01-03 11:15:57,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t102,u0,37.6708148891965,-122.32174845167938,2025-01-03 15:53:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t103,u0,37.71355418057159,-122.36783872298675,2025-01-03 12:48:36,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t104,u0,37.70374128203182,-122.34022210005266,2025-01-03 11:08:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t105,u0,37.68029021255137,-122.39327368046709,2025-01-03 15:18:03,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t106,u0,37.74264187221557,-122.37864540002089,2025-01-03 11:33:06,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t107,u0,37.69880421409626,-122.30712052381669,2025-01-03 16:38:35,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t108,u0,37.7797143202379,-122.32403885750112,2025-01-03 14:54:51,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t109,u0,37.650341438611164,-122.36237994333713,2025-01-03 09:49:26,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t110,u0,37.616060252190316,-122.34393774592024,2025-01-03 11:06:39,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t111,u0,37.69685576704101,-122.38015699922882,2025-01-03 13:07:43,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t112,u0,37.73091746976415,-122.3251440151302,2025-01-03 15:13:13,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t113,u0,37.77131117902459,-122.32247333001209,2025-01-03 09:29:03,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t114,u0,37.64797088811643,-122.38628440329695,2025-01-03 10:50:40,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t115,u0,37.7232275310216,-122.35150606946515,2025-01-03 12:19:58,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t116,u0,37.6310349462403,-122.42688304708057,2025-01-03 09:53:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t117,u0,37.67497185941516,-122.40860577151125,2025-01-03 13:03:55,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t118,u0,37.7637583543429,-122.32381457082879,2025-01-03 12:44:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t119,u0,37.80395159337364,-122.39488151305173,2025-01-03 15:43:47,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t120,u0,37.79515499921956,-122.30939693970504,2025-01-03 15:54:23,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t121,u0,37.67411166017522,-122.37453242800188,2025-01-03 14:27:58,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t122,u0,37.69546005783624,-122.35437509868228,2025-01-03 12:57:29,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t123,u0,37.70896837484854,-122.36768453248794,2025-01-03 12:41:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t124,u0,37.7257514899389,-122.30822271475566,2025-01-03 09:09:52,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t125,u0,37.806962619904716,-122.29056747805633,2025-01-03 16:21:03,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t126,u0,37.64137455186547,-122.37421493144723,2025-01-03 14:39:01,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t127,u0,37.77380748536864,-122.38364746201223,2025-01-03 13:57:40,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t128,u0,37.73159014654241,-122.40222781496529,2025-01-03 12:57:07,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t129,u0,37.71014605461865,-122.42595841049938,2025-01-03 09:02:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t130,u0,37.714948562489155,-122.3686003480335,2025-01-03 16:57:42,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t131,u0,37.66097640244698,-122.36091166388135,2025-01-03 15:50:39,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t132,u0,37.72011655632987,-122.37578406541269,2025-01-03 16:16:32,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t133,u0,37.71150978206374,-122.35731672640968,2025-01-03 16:52:38,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t134,u0,37.75028902429706,-122.42987144126272,2025-01-03 09:54:13,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t135,u0,37.63968378326503,-122.42642326676153,2025-01-03 13:48:21,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t136,u0,37.65084487799525,-122.38827625802804,2025-01-03 15:53:42,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t137,u0,37.66176858807032,-122.32380463326496,2025-01-03 09:14:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t138,u0,37.701855065579316,-122.48273331137534,2025-01-03 15:45:43,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t139,u0,37.68043587139231,-122.30129061006943,2025-01-03 14:39:53,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t140,u0,37.72798648646931,-122.35271648379441,2025-01-03 10:53:25,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t141,u0,37.742353056013194,-122.41147057233576,2025-01-03 10:00:29,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t142,u0,37.86122580179756,-122.32592048066519,2025-01-03 09:58:15,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t143,u0,37.60974330526187,-122.37755961957079,2025-01-03 16:56:04,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t144,u0,37.77676058280023,-122.37735581410692,2025-01-03 12:06:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t145,u0,37.6807989325918,-122.34439415815646,2025-01-03 10:00:55,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t146,u0,37.71473561102573,-122.3519378129272,2025-01-03 10:27:31,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t147,u0,37.638767495572225,-122.40898555606988,2025-01-03 11:11:08,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t148,u0,37.6486896298283,-122.40795502184913,2025-01-03 16:48:50,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t149,u0,37.69787631130787,-122.3111288468468,2025-01-03 15:41:24,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t150,u0,37.78968264463364,-122.38437103300627,2025-01-03 15:42:44,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t151,u0,37.72131451764282,-122.36068252096699,2025-01-03 11:01:45,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t152,u0,37.719122668596114,-122.32784919753499,2025-01-03 13:15:40,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t153,u0,37.73953375706581,-122.34251320806032,2025-01-03 14:48:22,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t154,u0,37.718659211957174,-122.40037359712366,2025-01-03 16:23:38,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t155,u0,37.67983809936561,-122.37915315607914,2025-01-03 13:07:00,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t156,u0,37.69648292986688,-122.34283138387104,2025-01-03 16:30:57,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t157,u0,37.66640220175978,-122.39649490618216,2025-01-03 09:45:09,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t158,u0,37.74024964657803,-122.35928916520275,2025-01-03 11:52:38,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t159,u0,37.75042998282643,-122.36415625187868,2025-01-03 16:41:33,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t160,u0,37.60463354428198,-122.38129140386253,2025-01-03 10:57:00,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t161,u0,37.71322293561752,-122.32230179654186,2025-01-03 10:41:50,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t162,u0,37.72104575047488,-122.36304244658493,2025-01-03 12:18:14,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t163,u0,37.66372354510428,-122.31406186629646,2025-01-03 13:08:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t164,u0,37.66320347605542,-122.4389349761866,2025-01-03 12:33:18,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t165,u0,37.6556344927814,-122.3560507116041,2025-01-03 09:50:13,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t166,u0,37.69119756344108,-122.34650484417249,2025-01-03 09:01:33,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t167,u0,37.805647061047274,-122.30414001188902,2025-01-03 10:38:06,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t168,u0,37.74721115505927,-122.39633348153716,2025-01-03 15:26:24,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t169,u0,37.79816845253725,-122.31232976394823,2025-01-03 14:45:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t170,u0,37.67008937947308,-122.34409397494665,2025-01-03 13:34:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t171,u0,37.67217310464049,-122.45684452450709,2025-01-03 13:38:53,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t172,u0,37.7286226077891,-122.37820443099478,2025-01-03 09:32:29,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t173,u0,37.73259302083992,-122.41383216529562,2025-01-03 10:34:26,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t174,u0,37.70123842143671,-122.40248647923654,2025-01-03 11:27:44,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t175,u0,37.67402091721612,-122.37451064006726,2025-01-03 14:28:36,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t176,u0,37.617466442533555,-122.41845197405056,2025-01-03 12:46:59,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t177,u0,37.67996017063498,-122.42492955285904,2025-01-03 15:01:41,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t178,u0,37.772546276512074,-122.36430371428854,2025-01-03 12:49:51,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t179,u0,37.727726237186346,-122.25968892163641,2025-01-03 13:10:34,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
