TweetID,User,Latitude,Longitude,Timestamp,User_home,User_work,cluster_id
t70,u0,37.816556224635725,-122.55595221230854,2025-01-03 21:09:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t71,u0,37.814823998250525,-122.55740620725501,2025-01-04 02:25:31,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t72,u0,37.81504028081088,-122.55567664743386,2025-01-04 05:26:29,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t73,u0,37.815698111246626,-122.55583430708731,2025-01-04 03:15:17,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t74,u0,37.813324880428034,-122.55456779768662,2025-01-03 23:10:29,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t75,u0,37.81468454655732,-122.55580628648667,2025-01-04 05:36:52,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t76,u0,37.815560588932385,-122.55762875297138,2025-01-03 20:08:52,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t77,u0,37.81546889542886,-122.55548025349117,2025-01-03 20:26:13,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t78,u0,37.81454036332378,-122.55724009818216,2025-01-04 05:24:58,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t79,u0,37.81472723318632,-122.55771179946932,2025-01-03 23:12:13,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t80,u0,37.81483809788223,-122.55562138948585,2025-01-03 22:29:15,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t81,u0,37.81636642857954,-122.5556828718915,2025-01-04 03:36:09,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t82,u0,37.816020977761745,-122.55545443314337,2025-01-04 02:48:34,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t83,u0,37.81406128742844,-122.55753528366857,2025-01-03 20:57:02,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t84,u0,37.8139383767428,-122.55415319248833,2025-01-04 05:58:25,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t85,u0,37.81436896640343,-122.55609937749088,2025-01-03 21:35:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t86,u0,37.815193621680216,-122.55614539300262,2025-01-04 01:18:47,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t87,u0,37.814740406343205,-122.55558765786688,2025-01-03 22:52:14,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t88,u0,37.81627709580153,-122.55574267418157,2025-01-04 02:04:28,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t89,u0,37.81530830510888,-122.55503226811355,2025-01-03 22:17:58,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t90,u0,37.81428038169786,-122.55789817854718,2025-01-04 04:09:59,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t91,u0,37.81543329231713,-122.55619716687576,2025-01-03 21:59:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t92,u0,37.814660314719745,-122.55550768955257,2025-01-03 20:16:07,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t93,u0,37.815178525021416,-122.55568397996558,2025-01-03 21:48:47,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t94,u0,37.81418538764106,-122.55453011210827,2025-01-03 21:40:53,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t95,u0,37.81484546578902,-122.55792397830432,2025-01-04 03:47:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t96,u0,37.81523224743676,-122.55612886376265,2025-01-03 20:56:25,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t97,u0,37.8153186595229,-122.55614176957535,2025-01-03 22:07:05,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t98,u0,37.813696047863814,-122.55665426747281,2025-01-04 04:34:27,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t99,u0,37.81484985883195,-122.55505630860172,2025-01-03 21:17:24,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",home
t100,u0,37.72000429629068,-122.37325907257868,2025-01-03 09:00:44,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t101,u0,37.72007372851794,-122.3742469196206,2025-01-03 11:15:57,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t102,u0,37.71850055582646,-122.3723394146774,2025-01-03 15:53:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t103,u0,37.71899116142071,-122.37501430965634,2025-01-03 12:48:36,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t104,u0,37.72099683169163,-122.37407515833193,2025-01-03 11:08:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t105,u0,37.71949948371712,-122.37316589763368,2025-01-03 15:18:03,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t106,u0,37.71970657151134,-122.37319904247956,2025-01-03 11:33:06,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t107,u0,37.718965779842144,-122.37253259254021,2025-01-03 16:38:35,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t108,u0,37.71987064621755,-122.37302689796896,2025-01-03 14:54:51,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t109,u0,37.71980454929595,-122.37292449857563,2025-01-03 09:49:26,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t110,u0,37.71968644298537,-122.37296346620204,2025-01-03 11:06:39,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t111,u0,37.720343235526336,-122.37277693271511,2025-01-03 13:07:43,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t112,u0,37.719649817680846,-122.37284316531539,2025-01-03 15:13:13,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t113,u0,37.72013471464222,-122.3714714640156,2025-01-03 09:29:03,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t114,u0,37.71938761977774,-122.37258492019839,2025-01-03 10:50:40,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t115,u0,37.71981353172563,-122.37301434189357,2025-01-03 12:19:58,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t116,u0,37.72135560694483,-122.37300334723231,2025-01-03 09:53:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t117,u0,37.71936726234016,-122.37204444618641,2025-01-03 13:03:55,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t118,u0,37.719953174797354,-122.37397123045916,2025-01-03 12:44:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t119,u0,37.71959520404204,-122.37247638270769,2025-01-03 15:43:47,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t120,u0,37.71937585351903,-122.37293938939888,2025-01-03 15:54:23,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t121,u0,37.71960413287076,-122.37255529377803,2025-01-03 14:27:58,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t122,u0,37.72140255797015,-122.37236637242103,2025-01-03 12:57:29,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t123,u0,37.720554596511676,-122.37169555435234,2025-01-03 12:41:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t124,u0,37.71986331305214,-122.37292977620024,2025-01-03 09:09:52,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t125,u0,37.7198078957829,-122.37297959960362,2025-01-03 16:21:03,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t126,u0,37.71984727413604,-122.37295473474128,2025-01-03 14:39:01,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t127,u0,37.71940986077286,-122.37323221955454,2025-01-03 13:57:40,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t128,u0,37.72042778045278,-122.37409213275946,2025-01-03 12:57:07,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t129,u0,37.71868473488052,-122.37432831067684,2025-01-03 09:02:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t130,u0,37.71984524852219,-122.3733680249476,2025-01-03 16:57:42,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t131,u0,37.72020336357639,-122.37329250380562,2025-01-03 15:50:39,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t132,u0,37.7191558230034,-122.37363225463899,2025-01-03 16:16:32,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t133,u0,37.72005981069117,-122.37376600216315,2025-01-03 16:52:38,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t134,u0,37.719984681942705,-122.37369020106907,2025-01-03 09:54:13,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t135,u0,37.719475866396195,-122.37276021271242,2025-01-03 13:48:21,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t136,u0,37.7203145353095,-122.37266644423576,2025-01-03 15:53:42,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t137,u0,37.720421611489805,-122.37291617883167,2025-01-03 09:14:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t138,u0,37.719754488915555,-122.37337731695891,2025-01-03 15:45:43,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t139,u0,37.71926300470765,-122.37147688333457,2025-01-03 14:39:53,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t140,u0,37.71847206841894,-122.37413372239875,2025-01-03 10:53:25,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t141,u0,37.71971427324622,-122.37330899608997,2025-01-03 10:00:29,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t142,u0,37.71948855768786,-122.37303006346445,2025-01-03 09:58:15,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t143,u0,37.71981317818848,-122.37300782551581,2025-01-03 16:56:04,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t144,u0,37.718272140663665,-122.3741479295159,2025-01-03 12:06:19,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t145,u0,37.72098911707579,-122.37440718243805,2025-01-03 10:00:55,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t146,u0,37.71910763026114,-122.37384843434884,2025-01-03 10:27:31,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t147,u0,37.71972225746155,-122.3730760629863,2025-01-03 11:11:08,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t148,u0,37.719534445125824,-122.37357165575185,2025-01-03 16:48:50,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t149,u0,37.71977908906489,-122.37303175644392,2025-01-03 15:41:24,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t150,u0,37.72010544067407,-122.3733874573177,2025-01-03 15:42:44,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t151,u0,37.718767396290616,-122.37346779135763,2025-01-03 11:01:45,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t152,u0,37.71949508448618,-122.37382058537177,2025-01-03 13:15:40,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t153,u0,37.71985916696825,-122.37429772792538,2025-01-03 14:48:22,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t154,u0,37.718257618596546,-122.37192064663405,2025-01-03 16:23:38,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t155,u0,37.719804729723386,-122.37304006021589,2025-01-03 13:07:00,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t156,u0,37.71901934549408,-122.37236569042264,2025-01-03 16:30:57,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t157,u0,37.71854318976065,-122.37176898993928,2025-01-03 09:45:09,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t158,u0,37.72053031203019,-122.37176617515941,2025-01-03 11:52:38,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t159,u0,37.71990706213371,-122.37262451982527,2025-01-03 16:41:33,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t160,u0,37.72112431240392,-122.37402606126446,2025-01-03 10:57:00,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t161,u0,37.71972489319228,-122.37406414691768,2025-01-03 10:41:50,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t162,u0,37.718666110419996,-122.37163595558863,2025-01-03 12:18:14,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t163,u0,37.71965030556998,-122.37468000152585,2025-01-03 13:08:10,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t164,u0,37.71852752145298,-122.37375764032079,2025-01-03 12:33:18,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t165,u0,37.720883260164584,-122.3745430117698,2025-01-03 09:50:13,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t166,u0,37.720966709571854,-122.37193243251376,2025-01-03 09:01:33,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t167,u0,37.72112980083874,-122.37276334132508,2025-01-03 10:38:06,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t168,u0,37.7185385963634,-122.37145740147305,2025-01-03 15:26:24,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t169,u0,37.71854653804771,-122.37177650047775,2025-01-03 14:45:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t170,u0,37.71936477991938,-122.37346232594774,2025-01-03 13:34:16,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t171,u0,37.71922173930878,-122.37355952950902,2025-01-03 13:38:53,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t172,u0,37.718155477881886,-122.37258044885102,2025-01-03 09:32:29,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t173,u0,37.7192665865024,-122.37247163967197,2025-01-03 10:34:26,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t174,u0,37.719926514004236,-122.3727458433231,2025-01-03 11:27:44,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t175,u0,37.72039201461031,-122.37322307610852,2025-01-03 14:28:36,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t176,u0,37.720163845343755,-122.37268688378384,2025-01-03 12:46:59,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t177,u0,37.7195209948876,-122.37102999583813,2025-01-03 15:01:41,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t178,u0,37.71995546221565,-122.37258360923227,2025-01-03 12:49:51,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
t179,u0,37.71975632291771,-122.37194824613184,2025-01-03 13:10:34,"[37.81482372144499, -122.55573841531671]","[37.719806244342436, -122.37300880168014]",work
